ObservationId,SpeciesId,SpeciesName,CountryId,WKT,Centroid,Year,DataPartnerName,Reference,ReferenceUrl,GeoJSON.type,GeoJSON.coordinates
8F50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8251262 45.8232337),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6316f8d82f934d53a39b279d,Point,
9050F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8536902 45.9612781),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66c8784392d55051b26e2284,Point,
9150F1FE-645E-F011-9112-08F1EAD81ED0,R02744,Carassius gibelio,BG,POINT (23.1077992916107 42.8763808079513),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/628c90669f2af7dc30dfbb78,Point,
9250F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,ES,POINT (-3.7570177 40.493629),FALSE,2023,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/64956763fc352eb1eae5f5c3,Point,
9350F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.5985515 45.9020512),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b493be42ea5f3793be092e,Point,
9450F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,EL,POINT (23.7787841 37.9956787),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66ded7753452cfa474174589,Point,
9550F1FE-645E-F011-9112-08F1EAD81ED0,R04013,Corbicula fluminea,BG,POINT (23.314947 42.6923662),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/635b05b7d19b81fba84bc15b,Point,
9650F1FE-645E-F011-9112-08F1EAD81ED0,R09715,Myiopsitta monachus,ES,POINT (-2.42935451 36.81669113),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/61867a6a7faf3095cb53ebc8,Point,
9750F1FE-645E-F011-9112-08F1EAD81ED0,R11485,Phytolacca americana,BG,POINT (24.4227161405556 42.1416358947222),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/63413d39bbac7c435b17e402,Point,
9850F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.7137485 45.6782907),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6322eb3f6a4c1405979f3c1f,Point,
9950F1FE-645E-F011-9112-08F1EAD81ED0,R00669,Alternanthera philoxeroides,ES,POINT (-5.98904988888889 37.4233970555556),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6364b4fc6e40c2fc8d6574bc,Point,
9A50F1FE-645E-F011-9112-08F1EAD81ED0,R00644,Alopochen aegyptiaca,BE,POINT (6.13211989402771 49.6166118667667),FALSE,2023,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6407277acf5f2e9330c02c80,Point,
9B50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8740222 45.7717251),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/632c0df263bb55410c8bb994,Point,
9C50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8396424 45.8470277),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/63209c94079496b951c59497,Point,
9D50F1FE-645E-F011-9112-08F1EAD81ED0,R18154,Trachemys scripta,SI,POINT (14.468743 46.0680783),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/58d148938a4157626b39de85,Point,
9E50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8312986 45.7923687),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/617a7a1467c0c276caf2aa9a,Point,
9F50F1FE-645E-F011-9112-08F1EAD81ED0,R06574,Gambusia holbrooki,ES,POINT (-5.8853664207345 37.4072881096907),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/61a237227faf3095cb53ebd8,Point,
A050F1FE-645E-F011-9112-08F1EAD81ED0,R00826,Ameiurus melas,PT,POINT (-8.59307607552182 39.2591004489289),FALSE,2023,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/65120b017da559fdb372ac39,Point,
A150F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.6791006 45.8920064),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66e14cfe3452cfa47417458d,Point,
A250F1FE-645E-F011-9112-08F1EAD81ED0,R00481,Alburnus alburnus,ES,POINT (-4.7430609 41.6292712),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62af70883dac78588a2ad6b1,Point,
A350F1FE-645E-F011-9112-08F1EAD81ED0,R01529,Asclepias syriaca,AT,POINT (16.2376646699211 48.359700944668),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/61479abe81fb1ded16f31acb,Point,
A450F1FE-645E-F011-9112-08F1EAD81ED0,R00389,Agave sisalana,MT,POINT (14.4016599655151 35.8584830889615),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/61e4029edb4ba0e5b9073427,Point,
A550F1FE-645E-F011-9112-08F1EAD81ED0,R07772,Ipomoea purpurea,ES,POINT (-3.445404 43.3961377),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/63e4d9e100287d3cb6410806,Point,
A650F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8237668 45.8224123),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/610b8aacff41760f537e7299,Point,
A750F1FE-645E-F011-9112-08F1EAD81ED0,R06574,Gambusia holbrooki,ES,POINT (-0.179128646850586 38.9912372035622),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62b20d496f4ce42ba54e94de,Point,
A850F1FE-645E-F011-9112-08F1EAD81ED0,R03000,Cenchrus setaceus,IT,POINT (13.3534971172272 38.1099468412386),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5dcd2d7614ca6438c35e7957,Point,
A950F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,FR,POINT (6.9744737 43.6200519),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/611130cbff41760f537e72a7,Point,
AA50F1FE-645E-F011-9112-08F1EAD81ED0,R07719,Impatiens glandulifera,PL,POINT (19.4148539565504 51.8112508192059),FALSE,2018,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/604eb8d537cffb33e7802f0a,Point,
AB50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.667999 45.8036767),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b23a8c46d6df4bc5882dce,Point,
AC50F1FE-645E-F011-9112-08F1EAD81ED0,R05292,Dreissena polymorpha,HR,POINT (19.3830729 45.2341069),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5d2371c5589d2309ab122d7e,Point,
AD50F1FE-645E-F011-9112-08F1EAD81ED0,R15970,Vespa velutina nigrithorax,FR,POINT (-0.611284261685796 43.1919910835334),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/59ea182fb2591a9e09cd6f4f,Point,
AE50F1FE-645E-F011-9112-08F1EAD81ED0,R05292,Dreissena polymorpha,BG,POINT (23.3284431303036 42.8383985516086),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/627f88a6ace2b39c9ee26e2d,Point,
AF50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.875208 45.7660156),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6703b292cf2ae23bf45e5371,Point,
B050F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,ES,POINT (-3.1737198 40.6428475),FALSE,2020,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5fac18d5d49a6043f575cd93,Point,
B150F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.72216759633898 45.8446883417462),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5d9adf9721dc7b184f5b8059,Point,
B250F1FE-645E-F011-9112-08F1EAD81ED0,R00644,Alopochen aegyptiaca,BE,POINT (4.3783981 50.8477377),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5a48ebc12cb3146c10601de4,Point,
B350F1FE-645E-F011-9112-08F1EAD81ED0,R10004,Nicotiana glauca,ES,POINT (-1.16909561678876 38.0159375584107),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/65f40dafe61d43a71e2e6eac,Point,
B450F1FE-645E-F011-9112-08F1EAD81ED0,R09720,Myocastor coypus,IT,POINT (8.6734352 45.846417),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/60f028d5e0aa3db485e2251c,Point,
B550F1FE-645E-F011-9112-08F1EAD81ED0,R11032,Perca fluviatilis,ES,POINT (0.6430229 41.094907),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/60f3e6f5fbd08eb6f888c9a9,Point,
B650F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8227041 45.8285854),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b3080546d6df4bc5882de1,Point,
B750F1FE-645E-F011-9112-08F1EAD81ED0,R06574,Gambusia holbrooki,BG,POINT (23.3043569326401 42.6647659879095),FALSE,2023,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6472832cd2908f934ec0e0d1,Point,
B850F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8040352 45.8253796),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/631f31d2079496b951c59475,Point,
B950F1FE-645E-F011-9112-08F1EAD81ED0,R09720,Myocastor coypus,IT,POINT (8.60740953125742 45.8157604831539),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/672634636dd09349c33997f4,Point,
BA50F1FE-645E-F011-9112-08F1EAD81ED0,R12451,Pseudorasbora parva,BG,POINT (23.5369507 42.4384177),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/590dbc838a4157626b39de89,Point,
BB50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.863543 45.7292747),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6703971fcf2ae23bf45e535c,Point,
BC50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.7040944 45.6544789),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6322df646a4c1405979f3c15,Point,
BD50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.6095888 45.8017835),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66f2a412f0eda677be7a21cb,Point,
BE50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (13.8917282 42.9363495),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6696410646d6df4bc5882d34,Point,
BF50F1FE-645E-F011-9112-08F1EAD81ED0,R18154,Trachemys scripta,EL,POINT (22.9500907972056 40.6035961953632),FALSE,2020,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5e4923d8d9f07fc1abfaad6a,Point,
C050F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.7167989 45.8446883),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b1d45546d6df4bc5882dae,Point,
C150F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,SI,POINT (14.4939818142662 46.0651261086115),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5d8a785daff686f19b23fdc9,Point,
C250F1FE-645E-F011-9112-08F1EAD81ED0,R09442,Micropterus salmoides,ES,POINT (-0.570648239809088 40.0950923347319),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62a9fce3c92ab31a0025b2f7,Point,
C350F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8154768 45.8377455),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b09df846d6df4bc5882d86,Point,
C450F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.6663125 45.8946205),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6163da3290b5952a931c21e2,Point,
C550F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8126364 45.8255709),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/610b8f50ff41760f537e729e,Point,
C650F1FE-645E-F011-9112-08F1EAD81ED0,R09519,Misgurnus anguillicaudatus,ES,POINT (-0.3186487 39.3126981),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/629e0a16f1f4fdc7bf21dad9,Point,
C750F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.6647528 45.8962797),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b47db442ea5f3793be0909,Point,
C850F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8126444 45.8253559),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66ab354b46d6df4bc5882d50,Point,
C950F1FE-645E-F011-9112-08F1EAD81ED0,R02742,Carassius auratus,ES,POINT (0.6430484 41.0947562),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/60f1dc53fbd08eb6f888c9a4,Point,
CA50F1FE-645E-F011-9112-08F1EAD81ED0,R13698,Sciurus carolinensis,UK,POINT (-0.07564902305603 51.5093300817221),FALSE,2018,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5afb3f50efac6409c12d4f08,Point,
CB50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8127089 45.8255359),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/618390d367c0c276caf2aaac,Point,
CC50F1FE-645E-F011-9112-08F1EAD81ED0,R01529,Asclepias syriaca,HR,POINT (16.2261316 45.6517607),FALSE,2020,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5f914c6d7d900fa6ae0d977a,Point,
CD50F1FE-645E-F011-9112-08F1EAD81ED0,R09715,Myiopsitta monachus,ES,POINT (-3.7341848 40.3702188),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62b99b5ee286802e41d2463a,Point,
CE50F1FE-645E-F011-9112-08F1EAD81ED0,R07719,Impatiens glandulifera,FI,POINT (27.6719485902413 62.9216828073915),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5a831f66efac6409c12d4ed3,Point,
CF50F1FE-645E-F011-9112-08F1EAD81ED0,R07651,Hypophthalmichthys molitrix,BG,POINT (22.8588795661926 43.9441673143779),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5debc6b51d2b6741a2e01f46,Point,
D050F1FE-645E-F011-9112-08F1EAD81ED0,R18154,Trachemys scripta,BG,POINT (23.2628345990315 41.4583843669187),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/592d7491dff661b40a8a74d3,Point,
D150F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8225603 45.828642),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6311a7028d5f7ca8dbea085b,Point,
D250F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8392832 45.8197659),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66c8466692d55051b26e2249,Point,
D350F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8069791 45.8202838),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66ab3ee046d6df4bc5882d60,Point,
D450F1FE-645E-F011-9112-08F1EAD81ED0,R10004,Nicotiana glauca,ES,POINT (-1.2182908 37.9966494),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6159707481fb1ded16f31af6,Point,
D550F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.7538104 45.7422917),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66f273a0f0eda677be7a21b1,Point,
D650F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.62995767941588 45.8731234870684),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5db7f24d21dc7b184f5b8106,Point,
D750F1FE-645E-F011-9112-08F1EAD81ED0,R12451,Pseudorasbora parva,BG,POINT (23.4221126248031 42.5882969249188),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/59244feadff661b40a8a74bb,Point,
D850F1FE-645E-F011-9112-08F1EAD81ED0,R01529,Asclepias syriaca,AT,POINT (16.4834304257615 48.1778850275802),FALSE,2020,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5ec6a404354c549685821648,Point,
D950F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8074569 45.8105709),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6316fe302f934d53a39b27a2,Point,
DA50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8225011 45.828563),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6311a1ae8d5f7ca8dbea0854,Point,
DB50F1FE-645E-F011-9112-08F1EAD81ED0,R04013,Corbicula fluminea,BG,POINT (24.4471764564514 43.7283749445995),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5d5a98e4e06738509c214a80,Point,
DC50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.6545371 45.8949293),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66b481e542ea5f3793be0910,Point,
DD50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.9167269 45.7227745),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6703a6f8cf2ae23bf45e536a,Point,
DE50F1FE-645E-F011-9112-08F1EAD81ED0,R18934,Myriophyllum aquaticum,PT,POINT (-8.49758148193359 41.0958958856709),FALSE,2023,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6535441434067d260a34633f,Point,
DF50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8743271 45.7709353),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6703b528cf2ae23bf45e5378,Point,
E050F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.7643322 45.9548854),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66e1ac9e3452cfa4741745d3,Point,
E150F1FE-645E-F011-9112-08F1EAD81ED0,R03000,Cenchrus setaceus,MT,POINT (14.5550776 35.8641497),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/61cec633db4ba0e5b9073424,Point,
E250F1FE-645E-F011-9112-08F1EAD81ED0,R01515,Arundo donax,ES,POINT (-1.2164711895243 37.995143457499),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6378b54c11845ea53a6e6feb,Point,
E350F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.81281376460753 45.8389085095772),FALSE,2019,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/5d9d7f6f21dc7b184f5b808c,Point,
E450F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8617589 45.7729778),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/670390dbcf2ae23bf45e5358,Point,
E550F1FE-645E-F011-9112-08F1EAD81ED0,R07719,Impatiens glandulifera,IT,POINT (8.7467485 45.9780274),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66e19f133452cfa4741745c0,Point,
E650F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8091424 45.817963),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6311c5158d5f7ca8dbea0877,Point,
E750F1FE-645E-F011-9112-08F1EAD81ED0,R16347,Zygophyllum fabago,ES,POINT (-1.2176303 37.9973295),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/61596d4f81fb1ded16f31aed,Point,
E850F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8190838 45.8167805),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/63206d77079496b951c5947c,Point,
E950F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.7106951 45.8377044),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66abae6f46d6df4bc5882d75,Point,
EA50F1FE-645E-F011-9112-08F1EAD81ED0,R04750,Cyprinus carpio,ES,POINT (-0.307531356811523 39.1896242972867),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62a76876c92ab31a0025b2e9,Point,
EB50F1FE-645E-F011-9112-08F1EAD81ED0,R18934,Myriophyllum aquaticum,PT,POINT (-8.2343176192353 40.301287982076),FALSE,2017,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/598dbe22dff661b40a8a74fd,Point,
EC50F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8238958 45.8177732),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62ef7a0ff1eeb00973292662,Point,
ED50F1FE-645E-F011-9112-08F1EAD81ED0,R12451,Pseudorasbora parva,ES,POINT (1.4106246 41.187845),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/60f7fddeddc52fd20a66bb83,Point,
EE50F1FE-645E-F011-9112-08F1EAD81ED0,R05292,Dreissena polymorpha,ES,POINT (-0.388898849814723 39.2928417512954),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/62a76a25c92ab31a0025b2eb,Point,
EF50F1FE-645E-F011-9112-08F1EAD81ED0,R18445,Fallopia baldschuanica,PL,POINT (20.069908 49.0864925997222),FALSE,2022,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/63394d815b04d206d148a0d9,Point,
F050F1FE-645E-F011-9112-08F1EAD81ED0,R16347,Zygophyllum fabago,ES,POINT (-1.2165938 37.9947656),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/6159600481fb1ded16f31ad4,Point,
F150F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8864191 45.889875),FALSE,2024,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/66cad95b92d55051b26e2298,Point,
F250F1FE-645E-F011-9112-08F1EAD81ED0,R00460,Ailanthus altissima,IT,POINT (8.8076654 45.8106555),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/618bc0617faf3095cb53ebcd,Point,
F350F1FE-645E-F011-9112-08F1EAD81ED0,R12250,Procambarus clarkii,ES,POINT (-0.8744215965271 38.6708020892602),FALSE,2021,IASE,Invasive Alien Species in Europe,https://easin.jrc.ec.europa.eu/ias/speciesreport/details/613c867dfd9dfade5500f226,Point,
